,id,text,text_compound,text_pos,text_neu,text_neg,text_sent,token_text
85,2022-04-14 20:55:14,When XRP moves turns ENTIRE crypto space dust xrp ripple crypto httpstcoy5fufE46b6,0.0,0.0,1.0,0.0,0,"['When', 'XRP', 'move', 'turn', 'ENTIRE', 'crypto', 'space', 'dust', 'xrp', 'ripple', 'crypto', 'httpstcoy5fufE46b6']"
86,2022-04-14 20:55:12,RT CryptoBarbie We big step ahead already prerich  XRPCommunity XRP httpstc1m2XRTnr98,0.0,0.0,1.0,0.0,0,"['RT', 'CryptoBarbie', 'We', 'big', 'step', 'ahead', 'already', 'prerich', 'XRPCommunity', 'XRP', 'httpstc1m2XRTnr98']"
87,2022-04-14 20:55:11,look rules dont miss xrp garlinghouse httpstco8U0jPSH9tp,0.1139,0.194,0.806,0.0,1,"['look', 'rule', 'dont', 'miss', 'xrp', 'garlinghouse', 'httpstco8U0jPSH9tp']"
88,2022-04-14 20:55:11,Ripple announced release XRP Ledger version190 httpstco2rZprbZILN cryptoanarchy nftart art btc crypto,0.0,0.0,1.0,0.0,0,"['Ripple', 'announced', 'release', 'XRP', 'Ledger', 'version190', 'httpstco2rZprbZILN', 'cryptoanarchy', 'nftart', 'art', 'btc', 'crypto']"
89,2022-04-14 20:55:08,RT xrPolarBears POKER NIGHT FOR THE NFTCommunity  FREE TO ENTER AND PLAY ALL WELCOME JOIN HERE httpstcoFKH47rMM3h12 AWESOME,0.9621,0.589,0.411,0.0,1,"['RT', 'xrPolarBears', 'POKER', 'NIGHT', 'FOR', 'THE', 'NFTCommunity', 'FREE', 'TO', 'ENTER', 'AND', 'PLAY', 'ALL', 'WELCOME', 'JOIN', 'HERE', 'httpstcoFKH47rMM3h12', 'AWESOME']"
90,2022-04-14 20:55:07,We know hold xrp btc got nothing us httpstconMwQYJj5GX,0.0,0.0,1.0,0.0,0,"['We', 'know', 'hold', 'xrp', 'btc', 'got', 'nothing', 'httpstconMwQYJj5GX']"
91,2022-04-14 20:55:06,I love smell Green Candles XRP XRP httpstcofxpmPHWA7E,0.6369,0.412,0.588,0.0,1,"['I', 'love', 'smell', 'Green', 'Candles', 'XRP', 'XRP', 'httpstcofxpmPHWA7E']"
92,2022-04-14 20:55:03,RT X13121 XX THE WORLD BANK SOUNDS BIG IDK MAYBE THEY KNOW SOMETHING IDK MAYBE THEY LIKE XLM amp XRP AS STABLECOINS IDK M,-0.2883,0.113,0.664,0.223,-1,"['RT', 'X13121', 'XX', 'THE', 'WORLD', 'BANK', 'SOUNDS', 'BIG', 'IDK', 'MAYBE', 'THEY', 'KNOW', 'SOMETHING', 'IDK', 'MAYBE', 'THEY', 'LIKE', 'XLM', 'amp', 'XRP', 'AS', 'STABLECOINS', 'IDK', 'M']"
93,2022-04-14 20:55:00,XRP hit new ALLTIME HIGH soon READY FOR 13 XRP httpstcoR0Xe0aixUO,0.4995,0.244,0.756,0.0,1,"['XRP', 'hit', 'new', 'ALLTIME', 'HIGH', 'soon', 'READY', 'FOR', '13', 'XRP', 'httpstcoR0Xe0aixUO']"
94,2022-04-14 20:55:00,BREAKING NEWS JOIN HERE AIRDROP100 000 000 XRP RIPPLE httpstcowXlH1yngW,0.4466,0.246,0.754,0.0,1,"['BREAKING', 'NEWS', 'JOIN', 'HERE', 'AIRDROP100', '000', '000', 'XRP', 'RIPPLE', 'httpstcowXlH1yngW']"
95,2022-04-14 20:55:00,BillyM2k Now best time get DOD buy quickly take off DOD httpstcodcenoRck8D czbinance Cryptos NFT BinanceSmartChain BabyDoge Cardano ElonMusk XRP BTC BEP20 GameFi DeFi ShibaSpooky Tether Polkadot ADA,0.6369,0.135,0.865,0.0,1,"['BillyM2k', 'Now', 'best', 'time', 'get', 'DOD', 'buy', 'quickly', 'take', 'DOD', 'httpstcodcenoRck8D', 'czbinance', 'Cryptos', 'NFT', 'BinanceSmartChain', 'BabyDoge', 'Cardano', 'ElonMusk', 'XRP', 'BTC', 'BEP20', 'GameFi', 'DeFi', 'ShibaSpooky', 'Tether', 'Polkadot', 'ADA']"
96,2022-04-14 20:54:58,I love smell Green Candles XRP XRP httpstco5XER6nblnu,0.6369,0.412,0.588,0.0,1,"['I', 'love', 'smell', 'Green', 'Candles', 'XRP', 'XRP', 'httpstco5XER6nblnu']"
97,2022-04-14 20:54:54,   httpstcoAUXDvslcWH,0.0,0.0,1.0,0.0,0,['httpstcoAUXDvslcWH']
98,2022-04-14 20:54:53,CryptoRobinH00d shibakingdom AREXXRP kimtuan201 NealSualog Taylor979797 JrAcanto,0.0,0.0,1.0,0.0,0,"['CryptoRobinH00d', 'shibakingdom', 'AREXXRP', 'kimtuan201', 'NealSualog', 'Taylor979797', 'JrAcanto']"
99,2022-04-14 20:54:51,XRP Fiyat   07244 Diren   0784 Destek   06948 Binance borsasnda listelenen dier kripto para birimlerinin anlk destek diren seviyelerine httpstcombUstiYmq9 dan ulaabilirsiniz Telegram gt httpstco9rJkp5zv1 httpstcoZkYvSvfZlE,0.2732,0.08,0.92,0.0,1,"['XRP', 'Fiyat', '07244', 'Diren', '0784', 'Destek', '06948', 'Binance', 'borsasnda', 'listelenen', 'dier', 'kripto', 'para', 'birimlerinin', 'anlk', 'destek', 'diren', 'seviyelerine', 'httpstcombUstiYmq9', 'dan', 'ulaabilirsiniz', 'Telegram', 'gt', 'httpstco9rJkp5zv1', 'httpstcoZkYvSvfZlE']"
